type,id,bnf_code,nm
amp,10198211000001109,1001010AAAAAAAA,Meloxicam 7.5mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,10302611000001102,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Focus Pharmaceuticals Ltd)
amp,10304311000001100,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Actavis UK Ltd)
amp,10440011000001105,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Niche Generics Ltd)
amp,10614811000001102,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Genus Pharmaceuticals Ltd)
amp,10702311000001108,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Somex Pharma)
amp,10962111000001101,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Sandoz Ltd)
amp,11426211000001109,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Almus Pharmaceuticals Ltd)
amp,13413211000001103,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Arrow Generics Ltd)
amp,14162311000001104,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Healthcare Pharma Ltd)
amp,15109611000001105,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Sigma Pharmaceuticals Plc)
amp,17203811000001108,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Sovereign Medical Ltd)
amp,17939611000001100,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21792011000001102,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Waymade Healthcare Plc)
amp,24379111000001108,1001010AAAAAAAA,Meloxicam 7.5mg tablets (DE Pharmaceuticals)
amp,30827011000001104,1001010AAAAAAAA,Meloxicam 7.5mg tablets (Mawdsley-Brooks & Company Ltd)
amp,9834611000001101,1001010AAAAABAB,Meloxicam 15mg tablets (Teva UK Ltd)
amp,9835011000001107,1001010AAAAABAB,Meloxicam 15mg tablets (A A H Pharmaceuticals Ltd)
amp,9856311000001104,1001010AAAAABAB,Meloxicam 15mg tablets (Kent Pharmaceuticals Ltd)
amp,9870511000001106,1001010AAAAABAB,Meloxicam 15mg tablets (Zentiva)
amp,9906111000001103,1001010AAAAABAB,Meloxicam 15mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,9991611000001102,1001010AAAAABAB,Meloxicam 15mg tablets (Mylan)
amp,10198411000001108,1001010AAAAABAB,Meloxicam 15mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,10302411000001100,1001010AAAAABAB,Meloxicam 15mg tablets (Focus Pharmaceuticals Ltd)
amp,10304811000001109,1001010AAAAABAB,Meloxicam 15mg tablets (Actavis UK Ltd)
amp,10440311000001108,1001010AAAAABAB,Meloxicam 15mg tablets (Niche Generics Ltd)
amp,10615011000001107,1001010AAAAABAB,Meloxicam 15mg tablets (Genus Pharmaceuticals Ltd)
amp,10701211000001107,1001010AAAAABAB,Meloxicam 15mg tablets (Somex Pharma)
amp,10962511000001105,1001010AAAAABAB,Meloxicam 15mg tablets (Sandoz Ltd)
amp,11426411000001108,1001010AAAAABAB,Meloxicam 15mg tablets (Almus Pharmaceuticals Ltd)
amp,13413411000001104,1001010AAAAABAB,Meloxicam 15mg tablets (Arrow Generics Ltd)
amp,14162511000001105,1001010AAAAABAB,Meloxicam 15mg tablets (Healthcare Pharma Ltd)
amp,15109311000001100,1001010AAAAABAB,Meloxicam 15mg tablets (Sigma Pharmaceuticals Plc)
amp,17204011000001100,1001010AAAAABAB,Meloxicam 15mg tablets (Sovereign Medical Ltd)
amp,17939811000001101,1001010AAAAABAB,Meloxicam 15mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21792211000001107,1001010AAAAABAB,Meloxicam 15mg tablets (Waymade Healthcare Plc)
amp,24378911000001103,1001010AAAAABAB,Meloxicam 15mg tablets (DE Pharmaceuticals)
amp,30827211000001109,1001010AAAAABAB,Meloxicam 15mg tablets (Mawdsley-Brooks & Company Ltd)
amp,12690511000001101,1001010AAAAAGAG,Meloxicam 3.75mg/5ml oral suspension (Special Order)
amp,15856111000001105,1001010AAAAAHAH,Meloxicam 7.5mg/5ml oral suspension (Special Order)
amp,13817711000001108,1001010AAAAAIAI,Meloxicam 15mg/5ml oral suspension (Special Order)
amp,22640411000001107,1001010AAAAAJAJ,Meloxicam 15mg orodispersible tablets sugar free (Rhodes Pharma Ltd)
amp,23679611000001108,1001010AAAAAJAJ,Meloxicam 15mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
amp,22640911000001104,1001010AAAAAKAK,Meloxicam 7.5mg orodispersible tablets sugar free (Rhodes Pharma Ltd)
amp,23679411000001105,1001010AAAAAKAK,Meloxicam 7.5mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
amp,591611000001104,1001010AABBAAAA,Mobic 7.5mg tablets (Boehringer Ingelheim Ltd)
amp,81511000001104,1001010AABBABAB,Mobic 15mg tablets (Boehringer Ingelheim Ltd)
amp,597811000001107,1001010AABBACAC,Mobic 15mg suppositories (Boehringer Ingelheim Ltd)
amp,108311000001108,1001010AABBADAD,Mobic 7.5mg suppositories (Boehringer Ingelheim Ltd)
amp,4545511000001100,1001010ADBBAAAA,Nurofen Advance 200mg tablets (Crookes Healthcare Ltd)
amp,10239611000001109,1001010ADBCABAC,Nurofen Maximum Strength Migraine Pain 684mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,4603811000001101,1001010ADBCACAB,Nurofen Migraine Pain 342mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,9511211000001108,1001010ADBDAAAB,Nurofen Tension Headache 342mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,11934111000001109,1001010ADBEAAAB,Nurofen Express 342mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,11935111000001108,1001010ADBEABAC,Nurofen Express 684mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,21679511000001103,1001010ADBEACAD,Nurofen Express Soluble 400mg oral powder sachets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,17538811000001101,1001010ADBFAAAB,Feminax Express 342mg tablets (Bayer Plc)
amp,17982711000001105,1001010ADBGAAAB,Boots Rapid Ibuprofen lysine 342mg tablets (The Boots Company Plc)
amp,2892711000001101,1001010AEBBAAAA,Keral 25mg tablets (A. Menarini Farmaceutica Internazionale SRL)
amp,2842711000001108,1001010AFBBAAAA,Vioxx 12.5mg/5ml oral suspension (Merck Sharp & Dohme Ltd)
amp,2843111000001101,1001010AFBBABAB,Vioxx 25mg/5ml oral suspension (Merck Sharp & Dohme Ltd)
amp,2840811000001101,1001010AFBBACAC,Vioxx 12.5mg tablets (Merck Sharp & Dohme Ltd)
amp,2841311000001100,1001010AFBBADAD,Vioxx 25mg tablets (Merck Sharp & Dohme Ltd)
amp,2841511000001106,1001010AFBBAEAD,VioxxAcute 25mg tablets (Merck Sharp & Dohme Ltd)
amp,2842311000001109,1001010AFBBAFAE,VioxxAcute 50mg tablets (Merck Sharp & Dohme Ltd)
amp,16236911000001100,1001010AGAAAAAA,Diclofenac potassium 25mg tablets (Accord Healthcare Ltd)
amp,17014711000001105,1001010AGAAAAAA,Diclofenac potassium 25mg tablets (A A H Pharmaceuticals Ltd)
amp,16237611000001108,1001010AGAAABAB,Diclofenac potassium 50mg tablets (Accord Healthcare Ltd)
amp,16650211000001108,1001010AGAAABAB,Diclofenac potassium 50mg tablets (A A H Pharmaceuticals Ltd)
amp,17664811000001107,1001010AGAAABAB,Diclofenac potassium 50mg tablets (Focus Pharmaceuticals Ltd)
amp,18341211000001104,1001010AGAAABAB,Diclofenac potassium 50mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,18618611000001109,1001010AGAAABAB,Diclofenac potassium 50mg tablets (Phoenix Healthcare Distribution Ltd)
amp,30048011000001102,1001010AGAAABAB,Diclofenac potassium 50mg tablets (DE Pharmaceuticals)
amp,663411000001105,1001010AGBBAAAA,Voltarol Rapid 25mg tablets (Novartis Pharmaceuticals UK Ltd)
amp,605911000001102,1001010AGBBABAB,Voltarol Rapid 50mg tablets (Novartis Pharmaceuticals UK Ltd)
amp,14033611000001100,1001010AGBCAAAC,Voltarol Pain-eze 12.5mg tablets (Novartis Consumer Health UK Ltd)
amp,19363611000001107,1001010AGBCABAA,Voltarol Pain-eze Extra Strength 25mg tablets (Novartis Consumer Health UK Ltd)
amp,17526411000001101,1001010AGBDAAAC,Voltarol Joint Pain 12.5mg tablets (Novartis Consumer Health UK Ltd)
amp,18637011000001107,1001010AGBEABAC,First Resort Double Action Pain Relief 12.5mg tablets (Actavis UK Ltd)
amp,28001111000001101,1001010AHAAAAAA,Celecoxib 100mg capsules (Teva UK Ltd)
amp,28011711000001103,1001010AHAAAAAA,Celecoxib 100mg capsules (Upjohn UK Ltd)
amp,28039011000001105,1001010AHAAAAAA,Celecoxib 100mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,28292711000001100,1001010AHAAAAAA,Celecoxib 100mg capsules (Zentiva)
amp,28378211000001108,1001010AHAAAAAA,Celecoxib 100mg capsules (Actavis UK Ltd)
amp,28378611000001105,1001010AHAAAAAA,Celecoxib 100mg capsules (A A H Pharmaceuticals Ltd)
amp,29784511000001108,1001010AHAAAAAA,Celecoxib 100mg capsules (Sigma Pharmaceuticals Plc)
amp,30011211000001106,1001010AHAAAAAA,Celecoxib 100mg capsules (Mawdsley-Brooks & Company Ltd)
amp,30136411000001104,1001010AHAAAAAA,Celecoxib 100mg capsules (DE Pharmaceuticals)
amp,32397411000001105,1001010AHAAAAAA,Celecoxib 100mg capsules (Kent Pharmaceuticals Ltd)
amp,32496211000001102,1001010AHAAAAAA,Celecoxib 100mg capsules (Brown & Burk UK Ltd)
amp,33588711000001109,1001010AHAAAAAA,Celecoxib 100mg capsules (Mylan)
amp,35140711000001104,1001010AHAAAAAA,Celecoxib 100mg capsules (Milpharm Ltd)
amp,35906711000001107,1001010AHAAAAAA,Celecoxib 100mg capsules (Consilient Health Ltd)
amp,36751811000001106,1001010AHAAAAAA,Celecoxib 100mg capsules (Macleods Pharma UK Ltd)
amp,36859211000001109,1001010AHAAAAAA,Celecoxib 100mg capsules (Torrent Pharma (UK) Ltd)
amp,37893811000001100,1001010AHAAAAAA,Celecoxib 100mg capsules (Dawa Ltd)
amp,28000911000001105,1001010AHAAABAB,Celecoxib 200mg capsules (Teva UK Ltd)
amp,28011911000001101,1001010AHAAABAB,Celecoxib 200mg capsules (Upjohn UK Ltd)
amp,28039211000001100,1001010AHAAABAB,Celecoxib 200mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,28292911000001103,1001010AHAAABAB,Celecoxib 200mg capsules (Zentiva)
amp,28378411000001107,1001010AHAAABAB,Celecoxib 200mg capsules (Actavis UK Ltd)
amp,28378811000001109,1001010AHAAABAB,Celecoxib 200mg capsules (A A H Pharmaceuticals Ltd)
amp,29784111000001104,1001010AHAAABAB,Celecoxib 200mg capsules (Sigma Pharmaceuticals Plc)
amp,30011411000001105,1001010AHAAABAB,Celecoxib 200mg capsules (Mawdsley-Brooks & Company Ltd)
amp,30136611000001101,1001010AHAAABAB,Celecoxib 200mg capsules (DE Pharmaceuticals)
amp,32496411000001103,1001010AHAAABAB,Celecoxib 200mg capsules (Brown & Burk UK Ltd)
amp,33588911000001106,1001010AHAAABAB,Celecoxib 200mg capsules (Mylan)
amp,34584911000001102,1001010AHAAABAB,Celecoxib 200mg capsules (Milpharm Ltd)
amp,35906911000001109,1001010AHAAABAB,Celecoxib 200mg capsules (Consilient Health Ltd)
amp,36741411000001107,1001010AHAAABAB,Celecoxib 200mg capsules (Macleods Pharma UK Ltd)
amp,36859611000001106,1001010AHAAABAB,Celecoxib 200mg capsules (Torrent Pharma (UK) Ltd)
amp,37894011000001108,1001010AHAAABAB,Celecoxib 200mg capsules (Dawa Ltd)
amp,35571511000001106,1001010AHAAAEAE,Celecoxib 50mg/5ml oral suspension (Special Order)
amp,18711000001102,1001010AHBBAAAA,Celebrex 100mg capsules (Upjohn UK Ltd)
amp,878111000001108,1001010AHBBABAB,Celebrex 200mg capsules (Upjohn UK Ltd)
amp,17302511000001107,1001010AHBCAAAD,Onsenal 400mg capsules (Pfizer Ltd)
amp,17061411000001100,1001010AIAAACAC,Lornoxicam 8mg tablets (Special Order)
amp,4506111000001109,1001010AIBBABAB,Xefo 4mg tablets (CeNeS Pharmaceuticals Plc)
amp,4506711000001105,1001010AIBBACAC,Xefo 8mg tablets (CeNeS Pharmaceuticals Plc)
amp,34618311000001101,1001010AJAAAAAA,Etoricoxib 60mg tablets (Teva UK Ltd)
amp,34620411000001101,1001010AJAAAAAA,Etoricoxib 60mg tablets (Aspire Pharma Ltd)
amp,34624411000001107,1001010AJAAAAAA,Etoricoxib 60mg tablets (Accord Healthcare Ltd)
amp,34691311000001109,1001010AJAAAAAA,Etoricoxib 60mg tablets (Mylan)
amp,34699011000001105,1001010AJAAAAAA,Etoricoxib 60mg tablets (A A H Pharmaceuticals Ltd)
amp,34710911000001108,1001010AJAAAAAA,Etoricoxib 60mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,35160811000001102,1001010AJAAAAAA,Etoricoxib 60mg tablets (Milpharm Ltd)
amp,36833211000001106,1001010AJAAAAAA,Etoricoxib 60mg tablets (Torrent Pharma (UK) Ltd)
amp,37065011000001109,1001010AJAAAAAA,Etoricoxib 60mg tablets (Mawdsley-Brooks & Company Ltd)
amp,37355211000001105,1001010AJAAAAAA,Etoricoxib 60mg tablets (Zentiva)
amp,37377411000001100,1001010AJAAAAAA,Etoricoxib 60mg tablets (DE Pharmaceuticals)
amp,34618511000001107,1001010AJAAABAB,Etoricoxib 90mg tablets (Teva UK Ltd)
amp,34620611000001103,1001010AJAAABAB,Etoricoxib 90mg tablets (Aspire Pharma Ltd)
amp,34624611000001105,1001010AJAAABAB,Etoricoxib 90mg tablets (Accord Healthcare Ltd)
amp,34691511000001103,1001010AJAAABAB,Etoricoxib 90mg tablets (Mylan)
amp,34699211000001100,1001010AJAAABAB,Etoricoxib 90mg tablets (A A H Pharmaceuticals Ltd)
amp,34711111000001104,1001010AJAAABAB,Etoricoxib 90mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,35161011000001104,1001010AJAAABAB,Etoricoxib 90mg tablets (Milpharm Ltd)
amp,36833411000001105,1001010AJAAABAB,Etoricoxib 90mg tablets (Torrent Pharma (UK) Ltd)
amp,37065411000001100,1001010AJAAABAB,Etoricoxib 90mg tablets (Mawdsley-Brooks & Company Ltd)
amp,37355811000001106,1001010AJAAABAB,Etoricoxib 90mg tablets (Zentiva)
amp,37377611000001102,1001010AJAAABAB,Etoricoxib 90mg tablets (DE Pharmaceuticals)
amp,34618711000001102,1001010AJAAACAC,Etoricoxib 120mg tablets (Teva UK Ltd)
amp,34620811000001104,1001010AJAAACAC,Etoricoxib 120mg tablets (Aspire Pharma Ltd)
amp,34624711000001101,1001010AJAAACAC,Etoricoxib 120mg tablets (Accord Healthcare Ltd)
amp,34691711000001108,1001010AJAAACAC,Etoricoxib 120mg tablets (Mylan)
amp,34699411000001101,1001010AJAAACAC,Etoricoxib 120mg tablets (A A H Pharmaceuticals Ltd)
amp,34711311000001102,1001010AJAAACAC,Etoricoxib 120mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,35161211000001109,1001010AJAAACAC,Etoricoxib 120mg tablets (Milpharm Ltd)
amp,36833611000001108,1001010AJAAACAC,Etoricoxib 120mg tablets (Torrent Pharma (UK) Ltd)
amp,37065911000001108,1001010AJAAACAC,Etoricoxib 120mg tablets (Mawdsley-Brooks & Company Ltd)
amp,37354011000001104,1001010AJAAACAC,Etoricoxib 120mg tablets (Zentiva)
amp,37378011000001105,1001010AJAAACAC,Etoricoxib 120mg tablets (DE Pharmaceuticals)
amp,34618111000001103,1001010AJAAADAD,Etoricoxib 30mg tablets (Teva UK Ltd)
amp,34620211000001100,1001010AJAAADAD,Etoricoxib 30mg tablets (Aspire Pharma Ltd)
amp,34624211000001108,1001010AJAAADAD,Etoricoxib 30mg tablets (Accord Healthcare Ltd)
amp,34691111000001107,1001010AJAAADAD,Etoricoxib 30mg tablets (Mylan)
amp,34698811000001106,1001010AJAAADAD,Etoricoxib 30mg tablets (A A H Pharmaceuticals Ltd)
amp,34710711000001106,1001010AJAAADAD,Etoricoxib 30mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,35160611000001101,1001010AJAAADAD,Etoricoxib 30mg tablets (Milpharm Ltd)
amp,36833011000001101,1001010AJAAADAD,Etoricoxib 30mg tablets (Torrent Pharma (UK) Ltd)
amp,37064511000001102,1001010AJAAADAD,Etoricoxib 30mg tablets (Mawdsley-Brooks & Company Ltd)
amp,37230511000001109,1001010AJAAADAD,Etoricoxib 30mg tablets (Brown & Burk UK Ltd)
amp,37354711000001102,1001010AJAAADAD,Etoricoxib 30mg tablets (Zentiva)
amp,37377011000001109,1001010AJAAADAD,Etoricoxib 30mg tablets (DE Pharmaceuticals)
amp,3406111000001103,1001010AJBBAAAA,Arcoxia 60mg tablets (Merck Sharp & Dohme Ltd)
amp,3406811000001105,1001010AJBBABAB,Arcoxia 90mg tablets (Merck Sharp & Dohme Ltd)
amp,3407911000001102,1001010AJBBACAC,Arcoxia 120mg tablets (Merck Sharp & Dohme Ltd)
amp,13122311000001105,1001010AJBBADAD,Arcoxia 30mg tablets (Merck Sharp & Dohme Ltd)
amp,4491011000001107,1001010ALBBAAAA,Bextra 10mg tablets (Pfizer Ltd)
amp,4491511000001104,1001010ALBBABAB,Bextra 20mg tablets (Pfizer Ltd)
amp,4492311000001101,1001010ALBBACAC,Bextra 40mg tablets (Pfizer Ltd)
amp,9447211000001103,1001010AMBBAAAA,Seractil 300mg tablets (Thornton & Ross Ltd)
amp,9447611000001101,1001010AMBBABAB,Seractil 400mg tablets (Thornton & Ross Ltd)
amp,35096411000001107,1001010AMBBACAA,Seractil 300mg tablets (Gebro Pharma GmbH)
amp,9859411000001104,1001010ANBBAAAA,Prexige 100mg tablets (Novartis Pharmaceuticals UK Ltd)
amp,9859911000001107,1001010ANBBABAB,Prexige 400mg tablets (Novartis Pharmaceuticals UK Ltd)
amp,14600611000001108,1001010APBBAAAA,Nurofen Express 256mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,14601611000001103,1001010APBBABAB,Nurofen Express 512mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,14740311000001102,1001010APBBACAA,Nurofen Express 256mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,31393111000001107,1001010APBCAAAA,Nurofen Joint & Back Pain Relief 256mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,31394111000001109,1001010APBCABAB,Nurofen Max Strength Joint & Back Pain Relief 512mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,31394411000001104,1001010APBCACAA,Nurofen Joint & Back Pain Relief 256mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)
amp,128211000001105,1001010B0BBAAAA,Rheumox 300mg capsules (Mercury Pharma Group Ltd)
amp,241811000001100,1001010B0BBABAB,Rheumox 600mg tablets (Mercury Pharma Group Ltd)
amp,410011000001107,1001010C0AAACAC,Diclofenac 100mg suppositories (Kent Pharmaceuticals Ltd)
amp,175011000001107,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Teva UK Ltd)
amp,182611000001101,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)
amp,268911000001105,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Sterwin Medicines)
amp,271711000001109,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
amp,326211000001100,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Pfizer Ltd)
amp,530011000001108,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Sandoz Ltd)
amp,534911000001102,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Mylan)
amp,555811000001109,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
amp,780411000001108,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Actavis UK Ltd)
amp,829411000001105,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)
amp,10401011000001106,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Arrow Generics Ltd)
amp,17891411000001103,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)
amp,21943011000001106,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Waymade Healthcare Plc)
amp,23862211000001104,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (DE Pharmaceuticals)
amp,34604011000001106,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Medreich Plc)
amp,36784811000001104,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Crescent Pharma Ltd)
amp,37236911000001104,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)
amp,37926711000001100,1001010C0AAADAD,Diclofenac sodium 25mg gastro-resistant tablets (Dexcel-Pharma Ltd)
amp,13011000001106,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Actavis UK Ltd)
amp,137711000001101,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Sterwin Medicines)
amp,252911000001102,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Teva UK Ltd)
amp,256211000001107,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Mylan)
amp,302411000001106,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)
amp,547611000001101,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
amp,625011000001107,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Sandoz Ltd)
amp,699311000001103,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
amp,700211000001105,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Pfizer Ltd)
amp,741211000001109,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)
amp,10401211000001101,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Arrow Generics Ltd)
amp,17891611000001100,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)
amp,18722511000001107,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Sigma Pharmaceuticals Plc)
amp,20323711000001105,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)
amp,21943211000001101,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Waymade Healthcare Plc)
amp,30049011000001107,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (DE Pharmaceuticals)
amp,30825611000001104,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)
amp,34603211000001104,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Medreich Plc)
amp,36785011000001109,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Crescent Pharma Ltd)
amp,37926911000001103,1001010C0AAAEAE,Diclofenac sodium 50mg gastro-resistant tablets (Dexcel-Pharma Ltd)
amp,22679511000001104,1001010C0AAAMAM,Diclofenac sodium 50mg gastro-resistant / Misoprostol 200microgram tablets (A A H Pharmaceuticals Ltd)
amp,11634411000001100,1001010C0AAAVAV,Diclofenac 50mg/5ml oral solution (Special Order)
amp,8439611000001109,1001010C0AAAYAY,Diclofenac 25mg/5ml oral solution (Special Order)
amp,8440111000001105,1001010C0AAAYAY,Diclofenac 25mg/5ml oral suspension (Special Order)
amp,11635311000001106,1001010C0AABABA,Diclofenac 75mg/5ml oral suspension (Special Order)
amp,11635911000001107,1001010C0AABABA,Diclofenac 75mg/5ml oral solution (Special Order)
amp,17359311000001102,1001010C0AABBBB,Diclofenac 10mg dispersible tablets (Special Order)
amp,11632711000001101,1001010C0AABCBC,Diclofenac 12.5mg/5ml oral suspension (Special Order)
amp,11633411000001103,1001010C0AABCBC,Diclofenac 12.5mg/5ml oral solution (Special Order)
